ID,PredictedProb
0,0.387136654135
1,0.824816285354
2,0.831458874459
7,0.571104204204
10,0.799743575721
11,0.598987577654
13,0.935075757576
14,0.54991329023
15,0.936979761905
16,0.846400463108
17,0.755415433829
18,0.721170049505
19,0.898166666667
20,0.800285044011
25,0.951574928775
26,0.787274019833
29,0.745175738854
38,0.964022829853
41,0.933162580222
44,0.60379086951
45,0.402090909091
47,0.674368582974
48,0.635733333333
49,0.915580075634
50,0.772346347485
53,0.46182808411
56,0.525865439544
59,0.836241555611
60,0.690771870756
64,0.768204469335
65,0.970083333333
66,0.781893336093
68,0.891659599619
69,0.742546706442
70,0.937514899747
71,0.717821489963
72,0.620092890002
76,0.85725
80,0.745139551991
82,0.673517157587
83,0.922466049383
85,0.902824153449
86,0.822261273516
87,0.751249616352
89,0.820244708384
97,0.818856821604
99,0.637965900094
101,0.827215857271
102,0.197993335586
103,0.61805779578
104,0.49372051699
106,0.950166666667
107,0.675818315018
109,0.924936936937
111,0.442794643653
113,0.85832775467
114,0.538898461992
118,0.904581379731
119,0.663006678263
120,0.908202231877
123,0.693887817975
128,0.240362522046
129,0.826547619048
131,0.919476190476
133,0.649058148812
134,0.735656954887
136,0.949197704847
137,0.73050442092
139,0.790722367232
140,0.917738095238
142,0.764984508303
144,0.684352407562
146,0.862438840177
147,0.713609959498
148,0.940166586744
150,0.263245238095
151,0.236848795492
152,0.9405
155,0.993333333333
158,0.848241213291
159,0.592618850914
160,0.957833333333
161,0.659505786436
165,0.954966492931
166,0.453938765541
170,0.888822107194
171,0.778025273598
174,0.737849901111
175,0.71939398253
179,0.757011059871
180,0.922392901246
181,0.909200527868
184,0.775731782615
185,0.43915028221
187,0.851598970371
188,0.818833333333
190,0.828709760462
191,0.715140408367
192,0.690153520633
193,0.862559742244
196,0.90367666979
197,0.556370409636
198,0.659987990061
205,0.1711
211,0.853257575758
213,0.767815965721
214,0.870123886419
217,0.604020368558
218,0.819505859441
221,0.656203520555
222,0.532272212666
225,0.797664171803
229,0.751993376068
236,0.648890088637
237,0.940994690093
238,0.742511419224
239,0.957033746556
242,0.716609884333
245,0.834622788191
246,0.819932291452
247,0.95599304617
248,0.978166666667
254,0.867130933712
255,0.495319641282
257,0.932166666667
259,0.742715612605
264,0.857135841619
270,0.674773766601
272,0.929302368774
274,0.500037929195
275,0.549536726523
278,0.789036655884
280,0.280183333333
281,0.227138095238
282,0.275548559219
283,0.782607998977
284,0.961333333333
286,0.893355920032
287,0.91882195069
288,0.911833333333
289,0.827094374485
290,0.511327702703
291,0.624452625895
294,0.590605469231
295,0.336699885164
297,0.60062741991
299,0.720923565143
305,0.794578431373
307,0.529156628676
308,0.854343249916
313,0.654561524674
314,0.66004907372
315,0.785467191597
316,0.95855011655
317,0.808733897018
319,0.63572818428
322,0.792473202691
323,0.824020224403
324,0.88986617667
326,0.88386499416
327,0.829641286727
329,0.967333333333
330,0.066625
331,0.387878346485
336,0.349700390006
337,0.465989704375
338,0.848029780855
340,0.923940909091
345,0.367339435833
347,0.894332556615
348,0.794198708636
350,0.976704301075
352,0.82729206653
356,0.931105224058
357,0.88337037037
358,0.937632571325
359,0.78376921036
361,0.796802952552
363,0.443046850623
364,0.807937223639
368,0.870627561504
376,0.98825
378,0.67894423599
382,0.692102584795
384,0.549475
385,0.893883036579
388,0.11045
389,0.9615
391,0.659478245614
392,0.716054109846
395,0.859089947504
396,0.833191363646
397,0.76241490446
399,0.764143209045
404,0.905833333333
407,0.386087310079
409,0.896611158278
410,0.810577164757
413,0.853210182956
414,0.477170161285
416,0.713997484127
418,0.743488824258
419,0.684645773985
420,0.875378503232
422,0.918973764943
423,0.77274263684
427,0.686727209591
429,0.983166666667
430,0.613648491999
431,0.805417520323
432,0.678589676349
433,0.892520833333
434,0.0919166666667
436,0.729371831731
437,0.909596560329
451,0.819489619356
452,0.68500725138
454,0.69863428308
457,0.907331484932
458,0.84325332644
460,0.546725694662
461,0.962619764461
462,0.727250224105
463,0.837593019379
465,0.924096736597
467,0.861434782609
473,0.865854759252
474,0.935411812434
480,0.126661463536
481,0.78828198962
483,0.912314551802
484,0.59580468585
485,0.518385798251
487,0.913666666667
490,0.953609879461
491,0.866895299145
492,0.638593798401
496,0.803200889025
497,0.667670849352
498,0.761915742123
499,0.919349185102
501,0.727072108537
502,0.857309688013
503,0.880828889632
506,0.898141739373
507,0.701701838266
508,0.635736963971
509,0.701726138551
510,0.807755055341
511,0.873169173143
513,0.801717678089
515,0.935166666667
521,0.48686
522,0.802441290597
523,0.834121066091
525,0.921937751975
529,0.844662523592
530,0.672818551739
531,0.629243426615
533,0.776975313286
534,0.586187580715
535,0.911388888889
537,0.680617397926
541,0.603548936076
542,0.79812756371
543,0.614371338161
544,0.829222964373
545,0.656193227095
549,0.87517
550,0.891386798079
551,0.851892667395
553,0.729238617229
556,0.842631118465
558,0.485334863095
560,0.673603333333
563,0.484435185185
564,0.954415219189
567,0.473666666667
572,0.567977322404
573,0.899552941469
577,0.904798887439
583,0.729888850587
584,0.856804031598
585,0.802989664131
586,0.800331435987
588,0.772902304442
590,0.806103496457
591,0.779265841236
593,0.979630952381
594,0.731019927536
597,0.81128991247
598,0.706470328622
599,0.917333333333
603,0.790254283557
604,0.62777475428
606,0.905373417722
607,0.571121273354
609,0.694903643977
614,0.82383527241
615,0.866432373446
616,0.549678962242
617,0.923296537245
618,0.813945311334
619,0.788233117392
620,0.700096491228
623,0.672554785099
625,0.849469706204
626,0.695375788489
627,0.841429931141
632,0.984044144317
633,0.600492262456
634,0.810891046767
635,0.731788863707
636,0.854678431373
637,0.891596666667
638,0.779147648387
639,0.940535273369
642,0.435294788398
643,0.927857142857
644,0.95
645,0.365017366947
646,0.838518498881
650,0.955333333333
653,0.643174048434
654,0.590853333333
655,0.487166666667
656,0.854969391043
657,0.810790873118
658,0.701340255195
660,0.406445689813
661,0.76896864727
668,0.909965551104
669,0.652890924656
671,0.761338815038
672,0.734173867049
676,0.973091372566
678,0.848952380952
680,0.806826039118
682,0.800497175141
684,0.865283333333
685,0.786506240001
686,0.628064692732
687,0.529040407296
694,0.323752695133
696,0.71300019516
697,0.704745738445
699,0.638915619291
702,0.964666666667
707,0.837323828188
708,0.9543
712,0.9621
717,0.871783713912
718,0.978129798149
720,0.587338875823
721,0.797984782609
723,0.835939323219
724,0.650719033154
727,0.588550336519
728,0.207291269132
731,0.889838164251
733,0.778346553859
735,0.881440391491
737,0.78574396296
738,0.836837270639
740,0.624089883035
742,0.987166666667
743,0.687651525869
745,0.690764902843
746,0.85787699118
747,0.720185454545
748,0.996833333333
749,0.896019666985
750,0.976333333333
753,0.805089708449
755,0.86190401711
756,0.921136666667
758,0.509140386705
760,0.805640006955
762,0.829091619462
763,0.876706564118
765,0.944841167954
767,0.819979910426
768,0.97349672984
770,0.425548613755
772,0.822542432197
773,0.856422142857
774,0.743982341558
775,0.599349553898
777,0.454398272973
778,0.882211939234
780,0.381420955881
782,0.727886306075
783,0.975166666667
786,0.52306206362
787,0.888508644022
788,0.724479041956
789,0.723468494213
790,0.856273938534
793,0.654540321238
795,0.886161581529
807,0.720330238622
809,0.823150911127
810,0.63511007267
811,0.706335714286
813,0.230416666667
815,0.8165437417
816,0.672171475709
821,0.891224674616
823,0.997458333333
825,0.854471758478
826,0.927413587435
827,0.842621730734
832,0.913319035331
833,0.729833333333
834,0.631333942639
837,0.858451546129
838,0.970333333333
839,0.0721666666667
843,0.496807683792
844,0.788865079554
845,0.589821772802
846,0.643644429443
848,0.696166312386
850,0.678257312743
851,0.881228180347
852,0.619192839245
855,0.682130296194
856,0.9755
861,0.687931378712
862,0.731770338125
863,0.872094520637
864,0.756382061726
865,0.900141070748
867,0.645746206732
868,0.879278402508
869,0.908625630252
873,0.733349477034
875,0.612694727635
877,0.80714241556
879,0.818826367351
880,0.984666666667
881,0.760334381417
882,0.654183390583
883,0.952604750709
887,0.620207711713
888,0.645885531574
890,0.947115740741
897,0.782711312684
900,0.862215403556
902,0.695915115418
904,0.732143344175
906,0.534291276457
910,0.86571
913,0.805746486205
914,0.602934739681
915,0.54621633471
918,0.967926468958
920,0.970464970422
923,0.669865851947
926,0.826320283563
927,0.679676104282
929,0.69705936493
930,0.616447555021
931,0.922714285714
932,0.93000676878
933,0.735117893852
934,0.773967614593
936,0.610110750752
939,0.61329093646
941,0.926643942395
943,0.615167605479
947,0.479446447137
948,0.694635833308
949,0.976333333333
950,0.580010398788
951,0.645894510335
952,0.580933320435
953,0.988666666667
956,0.812528937729
961,0.681964622023
962,0.64978848747
968,0.879521346524
971,0.961740953321
972,0.928666666667
977,0.965537391837
981,0.785377769785
985,0.924583333333
987,0.759725641026
989,0.98475
993,0.912153129651
994,0.559881472024
997,0.984628205128
998,0.324621945143
999,0.913333333333
1002,0.901421328671
1003,0.916397366509
1004,0.9985
1005,0.651434875946
1007,0.766984295426
1008,0.930181075501
1014,0.9495
1016,0.905682214001
1021,0.603946673519
1023,0.877830211105
1026,0.891899805768
1028,0.856545884754
1029,0.715306203836
1030,0.549112423344
1031,0.847010921763
1032,0.765337254772
1033,0.982380862503
1036,0.681859231776
1037,0.941079822955
1039,0.639266486072
1046,0.88362143554
1047,0.911543926839
1049,0.981673824592
